bjd8ipe78w,10/14/2013,10/15/2013,1,1
h506xsy6g9,10/14/2013,10/16/2013,2,2
mmt1vhkkfw,10/14/2013,10/14/2013,0,0
bp5x7em2zq,10/14/2013,10/14/2013,0,0
b9bnsb1dxd,10/14/2013,11/12/2013,29,29
zpiy5642mi,10/14/2013,10/21/2013,7,7
n51yr98nrf,10/14/2013,10/16/2013,2,2
q2pd4sy8dd,10/14/2013,11/13/2013,30,30
a3pjviubzo,10/14/2013,10/24/2013,10,10
htb5g3qkt2,10/14/2013,11/15/2013,32,32
kp99u03a8v,10/14/2013,10/21/2013,7,7
ix9uwib2bm,10/14/2013,10/16/2013,2,2
zsxmis8jdf,10/14/2013,10/14/2013,0,0
061i43c062,10/14/2013,11/12/2013,29,29
c6n3nxgr8m,10/14/2013,10/15/2013,1,1
jpjo9hb0ws,10/14/2013,10/16/2013,2,2
q8tjwetj8z,10/14/2013,10/15/2013,1,1
hvw4h5z5b5,10/14/2013,10/25/2013,11,11
hsxl3ohtj3,10/14/2013,6/10/2014,239,239
eo6li9viap,10/14/2013,7/24/2014,283,283
bgvu1ktzrb,10/14/2013,10/14/2013,0,0
5ja1zuy8ob,10/14/2013,10/14/2013,0,0
qg16mr7kn2,10/14/2013,10/14/2013,0,0
6p6ffdcm30,10/14/2013,10/14/2013,0,0
xwmfjn5gym,10/14/2013,2/26/2014,135,135
tntrodr1he,10/14/2013,10/17/2013,3,3
qy9vhlvr1j,10/14/2013,1/18/2014,96,96
6krxco59b6,10/14/2013,10/14/2013,0,0
ln3plidto7,10/14/2013,10/15/2013,1,1
n0zoxmf8xs,10/14/2013,12/5/2013,52,52
fhicgqtupe,10/14/2013,11/11/2013,28,28
8p5v3dv9oh,10/14/2013,10/18/2013,4,4
zcd47w95cv,10/14/2013,10/24/2013,10,10
xotg337p0m,10/14/2013,1/19/2014,97,97
wx6z0fweop,10/14/2013,10/18/2013,4,4
qn81b3zvrk,10/14/2013,2/2/2014,111,111
bbq9vz5t9v,10/14/2013,10/15/2013,1,1
z1os1dnjfu,10/14/2013,6/30/2014,259,259
czvuoai3uu,10/14/2013,9/27/2014,348,348
e2nsoaawn8,10/14/2013,10/14/2013,0,0
xm5h7gtrle,10/14/2013,3/23/2014,160,160
vckr3r9qis,10/14/2013,10/15/2013,1,1
5kn42dg21p,10/14/2013,2/27/2014,136,136
6td6jdnhkh,10/14/2013,11/18/2013,35,35
42l9chq57t,10/14/2013,10/19/2013,5,5
jzoh305591,10/14/2013,9/12/2014,333,333
u3habchamk,10/14/2013,11/3/2013,20,20
m0kghamw3f,10/14/2013,3/16/2014,153,153
5jskozi6us,10/14/2013,10/15/2013,1,1
ngtewbivqk,10/14/2013,10/14/2013,0,0
2p6xiin4w2,10/14/2013,10/14/2013,0,0
7wzyv8p9hh,10/14/2013,10/14/2013,0,0
uadcn2zzfb,10/14/2013,10/18/2013,4,4
iuxxa7fd4v,10/14/2013,10/14/2013,0,0
n1cg9ekmo8,10/14/2013,6/26/2014,255,255
q5b9qd5dey,10/14/2013,10/14/2013,0,0
tx3u6arxdp,10/14/2013,10/14/2013,0,0
rsn2s2vxmb,10/14/2013,8/3/2014,293,293
0kodl84xnh,10/14/2013,10/23/2013,9,9
sz8k94ukdl,10/14/2013,10/15/2013,1,1
z62ar1n9vy,10/14/2013,9/24/2014,345,345
87hs3n1dcs,10/14/2013,1/11/2014,89,89
gaq8hclux3,10/14/2013,2/9/2014,118,118
btj7ik4lzy,10/14/2013,10/14/2013,0,0
ded751oaaf,10/14/2013,10/14/2013,0,0
3yxuvuyt73,10/14/2013,10/15/2013,1,1
xndq7ssuyj,10/14/2013,10/15/2013,1,1
kxyf47pwc6,10/14/2013,10/16/2013,2,2
iica5p6avh,10/14/2013,10/14/2013,0,0
yyztqau7mt,10/14/2013,10/29/2013,15,15
zim8etb70q,10/14/2013,10/14/2013,0,0
l9n20s2e7q,10/14/2013,6/4/2014,233,233
agixtubhbs,10/14/2013,8/14/2014,304,304
9cr2ygrhlc,10/14/2013,10/15/2013,1,1
9t0uwjz3m0,10/14/2013,10/29/2013,15,15
99tedue4mu,10/14/2013,11/2/2013,19,19
925pph8lpb,10/14/2013,10/26/2013,12,12
m7d95jcbax,10/14/2013,10/24/2013,10,10
ez57pn4hn5,10/14/2013,10/15/2013,1,1
5k8mrqx22p,10/14/2013,10/20/2013,6,6
3hsx630mt9,10/14/2013,10/14/2013,0,0
foof2blujo,10/14/2013,10/14/2013,0,0
z1u1f005cj,10/14/2013,10/16/2013,2,2
mc5h7d2c3t,10/14/2013,10/15/2013,1,1
4vpshu0lvy,10/14/2013,10/15/2013,1,1
vw754ou9v4,10/14/2013,9/7/2014,328,328
otxpf293e9,10/14/2013,3/29/2014,166,166
79vho6jbu2,10/14/2013,10/14/2013,0,0
sftpdj5vmk,10/14/2013,10/16/2013,2,2
2yrah4kikq,10/14/2013,10/31/2013,17,17
wfb3kdx07c,10/14/2013,5/23/2014,221,221
p5925ylmyo,10/14/2013,10/15/2013,1,1
2ym7ff02fu,10/14/2013,10/3/2014,354,354
8t413pr633,10/14/2013,10/16/2013,2,2
ja652jq1mo,10/14/2013,10/15/2013,1,1
736gxoedkz,10/14/2013,10/15/2013,1,1
9y6ehftanz,10/14/2013,10/24/2013,10,10
refmfd7u6b,10/14/2013,10/15/2013,1,1
cc8p201a1w,10/14/2013,10/15/2013,1,1
0mij407o2n,10/15/2013,10/15/2013,0,0
ys5unasai3,10/15/2013,10/22/2013,7,7
jccakzfiip,10/15/2013,10/15/2013,0,0
ebkp31kwb9,10/15/2013,11/9/2013,25,25
sg399v2fb6,10/15/2013,3/30/2014,166,166
ky3nlgfgjk,10/15/2013,10/17/2013,2,2
y1ultmt5b4,10/15/2013,8/17/2014,306,306
a2ojztgcc0,10/15/2013,10/15/2013,0,0
dvuv742gtu,10/15/2013,10/15/2013,0,0
r1flgkfzl3,10/15/2013,10/16/2013,1,1
z6vwwfbk4y,10/15/2013,10/15/2013,0,0
v9eyz9kdp6,10/15/2013,10/15/2013,0,0
ss1lnjlxlx,10/15/2013,2/27/2014,135,135
dssqrautiv,10/15/2013,4/15/2014,182,182
f04clu6dot,10/15/2013,10/15/2013,0,0
hrezffbzzz,10/15/2013,12/14/2013,60,60
6f7eus5fjq,10/15/2013,10/15/2013,0,0
ek6lbb4vke,10/15/2013,10/15/2013,0,0
2ho73m48bk,10/15/2013,11/2/2013,18,18
su3jp9qnbi,10/15/2013,10/30/2013,15,15
ga9riwiliw,10/15/2013,1/20/2014,97,97
kvujygyt3b,10/15/2013,10/15/2013,0,0
ft4zut8d35,10/15/2013,10/15/2013,0,0
k3vqvkyop9,10/15/2013,10/16/2013,1,1
8yiw7pkqqj,10/15/2013,10/22/2013,7,7
fufcmplkbl,10/15/2013,10/26/2013,11,11
nlsu0bnbv9,10/15/2013,10/16/2013,1,1
ew1nbi1b8b,10/15/2013,10/15/2013,0,0
d7bja5fvh5,10/15/2013,10/16/2013,1,1
slgwfkjnct,10/15/2013,10/23/2013,8,8
tq43d40s6m,10/15/2013,3/26/2014,162,162
uxtf1d5hqg,10/15/2013,10/17/2013,2,2
d1mk2vuu7p,10/15/2013,10/15/2013,0,0
apk5bfvepz,10/15/2013,1/29/2014,106,106
v30eik6s6w,10/15/2013,10/16/2013,1,1
35teo1fhvg,10/15/2013,11/23/2013,39,39
yv4bng2oj2,10/15/2013,10/15/2013,0,0
yixxlxsztk,10/15/2013,4/9/2014,176,176
qft8w7rgx1,10/15/2013,10/16/2013,1,1
uqv6awy83a,10/15/2013,8/2/2014,291,291
hnm56hh0ic,10/15/2013,10/14/2014,364,364
tu6vtydri9,10/15/2013,11/3/2013,19,19
hr2y2ujl1c,10/15/2013,10/15/2013,0,0
zuhnnt1mus,10/15/2013,10/15/2013,0,0
635log6dyc,10/15/2013,10/30/2013,15,15
4bbhckhexd,10/15/2013,10/15/2013,0,0
9tuorz7cp1,10/15/2013,11/5/2013,21,21
01z5rcpq8t,10/15/2013,6/3/2014,231,231
427mhebayf,10/15/2013,10/12/2014,362,362
abeemd0upt,10/15/2013,10/20/2013,5,5
gzo6lj8x3a,10/15/2013,10/18/2013,3,3
2wybts3n3j,10/15/2013,10/15/2013,0,0
debtdaf62g,10/15/2013,10/15/2013,0,0
0d9d30ac9s,10/15/2013,2/14/2014,122,122
0rdd7wtk02,10/15/2013,10/17/2013,2,2
t6g276875y,10/15/2013,10/23/2013,8,8
mmav5q2ict,10/15/2013,10/29/2013,14,14
bqonyvp82j,10/15/2013,11/4/2013,20,20
d7lt2qi48s,10/15/2013,10/28/2013,13,13
mv825sqcqj,10/15/2013,9/17/2014,337,337
a4yrvl3xyk,10/15/2013,3/7/2014,143,143
f1b4tka0mf,10/15/2013,10/25/2013,10,10
r1de582psj,10/15/2013,4/21/2014,188,188
qypgs8qs7q,10/15/2013,10/15/2013,0,0
ifrz4z6u6r,10/15/2013,10/28/2013,13,13
vbnukuwjbr,10/15/2013,10/18/2013,3,3
sjzutec717,10/15/2013,6/11/2014,239,239
wsd4kh81qo,10/15/2013,10/29/2013,14,14
wt199fyakd,10/15/2013,10/16/2013,1,1
rc0b1yn8ir,10/15/2013,10/18/2013,3,3
holgwtjlfj,10/15/2013,10/16/2013,1,1
6f6r1ex5wt,10/15/2013,10/16/2013,1,1
2zvc8viplj,10/15/2013,10/16/2013,1,1
1o52t2fsmx,10/15/2013,10/16/2013,1,1
6gwb9ny4l3,10/15/2013,10/18/2013,3,3
wmhc8dtp6a,10/15/2013,10/22/2013,7,7
fumqtyybtk,10/15/2013,2/16/2014,124,124
5g6l122js1,10/15/2013,10/15/2013,0,0
9f8uup9kam,10/15/2013,10/15/2013,0,0
77ygupfz8c,10/15/2013,10/15/2013,0,0
0qh02a2gmk,10/15/2013,10/21/2013,6,6
7qz9u7n95p,10/15/2013,10/26/2013,11,11
4ie06coxb3,10/15/2013,10/15/2013,0,0
omx11c8x8n,10/15/2013,10/17/2013,2,2
kdna35sned,10/15/2013,11/4/2013,20,20
8l0oqcqfbe,10/15/2013,10/15/2013,0,0
0n90c6i72f,10/15/2013,10/16/2013,1,1
w7cq5eus8s,10/15/2013,10/31/2013,16,16
rcrudxzttz,10/15/2013,10/17/2013,2,2
hidtqrnc76,10/15/2013,1/16/2014,93,93
e01nl0zgo5,10/15/2013,10/16/2013,1,1
twvkqbey0b,10/15/2013,10/17/2013,2,2
vmqpwl5j6g,10/15/2013,9/17/2014,337,337
3f9i3m7y5i,10/15/2013,11/4/2013,20,20
hmgy1qa6ir,10/15/2013,10/20/2013,5,5
w9on4bhquw,10/15/2013,1/6/2014,83,83
t8p5jppqv4,10/15/2013,1/18/2014,95,95
7bpft2ebet,10/15/2013,10/15/2013,0,0
bel3y9701g,10/15/2013,11/9/2013,25,25
n61yd83f18,10/15/2013,10/15/2013,0,0
41qgncpoqg,10/15/2013,10/17/2013,2,2
3x1z5pq0gx,10/15/2013,10/16/2013,1,1
ijdnpluhkk,10/15/2013,10/17/2013,2,2
jwwc45mvft,10/15/2013,4/3/2014,170,170
z3di3fgdl5,10/15/2013,10/23/2013,8,8
5ezynz5kf8,10/15/2013,10/16/2013,1,1
wmenx40yre,10/15/2013,9/27/2014,347,347
0jerpvm9ag,10/15/2013,10/15/2013,0,0
luknxiaxg6,10/15/2013,11/3/2013,19,19
2ide3v8ifx,10/15/2013,10/15/2013,0,0
4rqg7rd5t9,10/15/2013,10/25/2013,10,10
v7l9az5ubc,10/15/2013,6/17/2014,245,245
t5rfg1uaou,10/15/2013,11/13/2013,29,29
tdwdklkwu4,10/15/2013,5/17/2014,214,214
kugjyq8a5q,10/15/2013,1/1/2014,78,78
xz2g5n7plo,10/15/2013,10/17/2013,2,2
h1uko9nhde,10/16/2013,10/17/2013,1,1
bc7ay1xrgr,10/16/2013,10/16/2013,0,0
fc092l255q,10/16/2013,10/16/2013,0,0
x7xr2yaa60,10/16/2013,10/22/2013,6,6
gwfsdowyzo,10/16/2013,10/16/2013,0,0
vuyly5n7ha,10/16/2013,10/6/2014,355,355
b5a132gi58,10/16/2013,10/16/2013,0,0
shu0rq9p0o,10/16/2013,10/16/2013,0,0
gz4n9zic8w,10/16/2013,10/24/2013,8,8
ycxzolk2d4,10/16/2013,10/16/2013,0,0
x9uzcvu2rm,10/16/2013,11/14/2013,29,29
a2njcsmco8,10/16/2013,12/3/2013,48,48
fvyhbl0leo,10/16/2013,10/26/2013,10,10
nfm2144utj,10/16/2013,5/5/2014,201,201
z2jqa3fr5g,10/16/2013,2/4/2014,111,111
lyb9ngbmrh,10/16/2013,10/16/2013,0,0
tvwv2j2z8m,10/16/2013,4/12/2014,178,178
dglihefb5q,10/16/2013,10/23/2013,7,7
v2zy7q4axt,10/16/2013,10/16/2013,0,0
e2uqp9lwg0,10/16/2013,10/16/2013,0,0
utfzlw9e4t,10/16/2013,10/16/2013,0,0
n68s0ojxmw,10/16/2013,11/4/2013,19,19
vgl2671xr5,10/16/2013,7/1/2014,258,258
kdl4vhegrx,10/16/2013,10/20/2013,4,4
x1j9wul6ox,10/16/2013,10/16/2013,0,0
dzztgg1p8d,10/16/2013,10/16/2013,0,0
bvrtj8wnea,10/16/2013,10/16/2013,0,0
sduyih8jof,10/16/2013,10/16/2013,0,0
alduf7b3c0,10/16/2013,10/19/2013,3,3
22j0gnl7eb,10/16/2013,5/25/2014,221,221
69vxm2y2ii,10/16/2013,10/19/2013,3,3
b5m65qdfe4,10/16/2013,7/8/2014,265,265
bvg7vauzo7,10/16/2013,10/16/2013,0,0
wwwhohtjih,10/16/2013,10/17/2013,1,1
mt3o63kfke,10/16/2013,10/17/2013,1,1
sr7m9iaxn9,10/16/2013,10/16/2013,0,0
t58abp8l03,10/16/2013,10/16/2013,0,0
u6qvsv1qiw,10/16/2013,10/29/2013,13,13
mp1g6rxasj,10/16/2013,10/17/2013,1,1
0cq823r9dm,10/16/2013,10/18/2013,2,2
3ug29mpr75,10/16/2013,10/28/2013,12,12
0gxttqgkg7,10/16/2013,10/16/2013,0,0
8bfotn2aiy,10/16/2013,10/16/2013,0,0
6fm9we945x,10/16/2013,10/23/2013,7,7
0dah9t7szd,10/16/2013,10/18/2013,2,2
eiikvbu2aq,10/16/2013,3/17/2014,152,152
xljs44sqih,10/16/2013,10/18/2013,2,2
npzx0w93gt,10/16/2013,10/16/2013,0,0
3mc2hxqv2w,10/16/2013,2/4/2014,111,111
pvitguvt78,10/16/2013,10/16/2013,0,0
cqx4g5uezj,10/16/2013,10/16/2013,0,0
0paarynbhg,10/16/2013,4/29/2014,195,195
x8llye8p02,10/16/2013,2/27/2014,134,134
6mw9qwf24w,10/16/2013,11/12/2013,27,27
2kuvxqcy55,10/16/2013,10/25/2013,9,9
uvrlgeexas,10/16/2013,10/16/2013,0,0
3m5rlqj8ix,10/16/2013,9/3/2014,322,322
8qhhnoxgxp,10/16/2013,10/16/2013,0,0
k074v2mehn,10/16/2013,10/17/2013,1,1
9axrj1u67b,10/16/2013,11/3/2013,18,18
66waamo11e,10/16/2013,10/29/2013,13,13
bobf8bjasf,10/16/2013,11/8/2013,23,23
m0lr0ipk3a,10/16/2013,10/23/2013,7,7
psy0nbvef7,10/16/2013,10/17/2013,1,1
u8ag9b5wou,10/16/2013,10/21/2013,5,5
zt5epfzu04,10/16/2013,10/21/2013,5,5
rpvh49wu8k,10/16/2013,10/23/2013,7,7
qkn88994oo,10/16/2013,9/19/2014,338,338
efbvlnj36c,10/16/2013,10/16/2013,0,0
9xaxuzene3,10/16/2013,4/11/2014,177,177
0uzcmxyozw,10/16/2013,12/13/2013,58,58
verkclk81i,10/16/2013,10/16/2013,0,0
y6bm5b1iq1,10/16/2013,6/13/2014,240,240
qzqfqv44c8,10/16/2013,10/21/2013,5,5
tnhm2i6ica,10/16/2013,10/18/2013,2,2
1g4zfq7ivw,10/16/2013,10/17/2013,1,1
ys258wgdcn,10/16/2013,10/16/2013,0,0
6ju78wca8z,10/16/2013,10/19/2013,3,3
cz1jsbv3ir,10/16/2013,10/18/2013,2,2
zibohq19ob,10/16/2013,10/17/2013,1,1
fxigoaj53y,10/16/2013,10/18/2013,2,2
qv7wd2ax9p,10/16/2013,10/16/2013,0,0
dawnqqlrlt,10/16/2013,1/28/2014,104,104
ckgr9u0bvh,10/16/2013,10/16/2013,0,0
qv0zk1ql3a,10/16/2013,10/16/2013,0,0
mmvmm3ysk6,10/16/2013,2/26/2014,133,133
2qx5ge1aee,10/16/2013,10/17/2013,1,1
d1x23cr9j3,10/16/2013,10/16/2013,0,0
g24s99cop6,10/16/2013,1/1/2014,77,77
yg7f9ggbc8,10/16/2013,12/5/2013,50,50
ak9ljglmro,10/16/2013,10/16/2013,0,0
emozsld6ly,10/16/2013,1/23/2014,99,99
qbsvi977xr,10/16/2013,10/17/2013,1,1
lvuhpnmneu,10/16/2013,7/14/2014,271,271
20xgqd0zf5,10/16/2013,7/16/2014,273,273
ea54db6uhd,10/16/2013,11/1/2013,16,16
0u3q7l86md,10/16/2013,10/18/2013,2,2
d6bt1ffupm,10/16/2013,10/17/2013,1,1
d3wzsrljsz,10/16/2013,10/17/2013,1,1
eflmtrk9i2,10/16/2013,12/29/2013,74,74
opnbf4lihs,10/16/2013,10/23/2013,7,7
l6bn8m503c,10/16/2013,10/16/2013,0,0
wj7904p72p,10/16/2013,10/16/2013,0,0
cmg0tmvz8h,10/16/2013,10/17/2013,1,1
jj0noa144y,10/16/2013,5/27/2014,223,223
nlnl8gb7es,10/16/2013,10/18/2013,2,2
iez27havx1,10/16/2013,11/13/2013,28,28
m4uquwcnnm,10/16/2013,12/18/2013,63,63
wmj55biehd,10/16/2013,10/18/2013,2,2
cz6ewt5w77,10/16/2013,10/17/2013,1,1
0333vrd0gv,10/16/2013,10/17/2013,1,1
3lkukwzji4,10/16/2013,10/18/2013,2,2
sb42snbnju,10/16/2013,10/17/2013,1,1
by2e6ybvp1,10/16/2013,10/17/2013,1,1
actusxyrb5,10/16/2013,10/16/2013,0,0
vqtdtz75nx,10/16/2013,10/25/2013,9,9
5fyu9yi770,10/16/2013,10/16/2013,0,0
96075jbs7k,10/16/2013,10/22/2013,6,6
0hia48dwf2,10/16/2013,11/3/2013,18,18
x5s4m654ro,10/16/2013,3/19/2014,154,154
vu5i8807b3,10/16/2013,3/17/2014,152,152
uxjbzuqmdf,10/16/2013,10/29/2013,13,13
sva9bykdpf,10/17/2013,11/13/2013,27,27
9cyoxez3aa,10/17/2013,11/24/2013,38,38
86hhzx8iix,10/17/2013,11/1/2013,15,15
lnkr32rz7l,10/17/2013,10/26/2013,9,9
9lttayakhs,10/17/2013,10/18/2013,1,1
yvsa8964md,10/17/2013,4/1/2014,166,166
3zq3voa62i,10/17/2013,10/17/2013,0,0
x44h28l53l,10/17/2013,10/18/2013,1,1
2zwek1kb3b,10/17/2013,10/29/2013,12,12
nfa080jfjx,10/17/2013,11/8/2013,22,22
ye2b5oc7im,10/17/2013,10/20/2013,3,3
3qoufumw73,10/17/2013,10/17/2013,0,0
33dug46n17,10/17/2013,10/18/2013,1,1
9qqhgxcbb6,10/17/2013,10/17/2013,0,0
1mvyt3s64z,10/17/2013,3/7/2014,141,141
q1agwqbzax,10/17/2013,10/30/2013,13,13
0jk2qo334r,10/17/2013,10/23/2013,6,6
51d01o4b3u,10/17/2013,10/17/2013,0,0
yxbw2ja3be,10/17/2013,12/7/2013,51,51
v3veelx3ln,10/17/2013,10/18/2013,1,1
2f82kagl8o,10/17/2013,8/11/2014,298,298
tszv1ax8iv,10/17/2013,10/18/2013,1,1
vnd64q6wxr,10/17/2013,4/3/2014,168,168
91yqxa4s75,10/17/2013,10/17/2013,0,0
dqoohww3xm,10/17/2013,3/18/2014,152,152
emezjswasj,10/17/2013,10/17/2013,0,0
6x16t4s0qj,10/17/2013,10/19/2013,2,2
t5fre11gyf,10/17/2013,11/8/2013,22,22
phnivihcc9,10/17/2013,10/19/2013,2,2
tlqalm55xn,10/17/2013,10/21/2013,4,4
uy3uvpzxl5,10/17/2013,11/23/2013,37,37
9eziarhsgy,10/17/2013,10/18/2013,1,1
xlscc8kgdb,10/17/2013,11/15/2013,29,29
locciwjwwu,10/17/2013,8/10/2014,297,297
er9vst5zwi,10/17/2013,10/18/2013,1,1
8a705gwff3,10/17/2013,10/18/2013,1,1
2iv5y07aae,10/17/2013,10/20/2013,3,3
3m3p3e9eyr,10/17/2013,11/16/2013,30,30
gyh2jae1gj,10/17/2013,10/21/2013,4,4
ict7o791sr,10/17/2013,4/8/2014,173,173
tcs13nbx0u,10/17/2013,10/17/2013,0,0
nvnpzxu7zg,10/17/2013,10/22/2013,5,5
o3py48yitp,10/17/2013,1/25/2014,100,100
hq4tq41obf,10/17/2013,7/17/2014,273,273
3u7ud86yen,10/17/2013,10/17/2013,0,0
gz2fajjn89,10/17/2013,11/16/2013,30,30
dgx77pj1gq,10/17/2013,3/11/2014,145,145
haxzkit059,10/17/2013,4/1/2014,166,166
9homy9rj9a,10/17/2013,11/12/2013,26,26
3cv3ps1y85,10/17/2013,10/17/2013,0,0
h0x8x4ogew,10/17/2013,12/30/2013,74,74
noqfut3kgp,10/17/2013,11/10/2013,24,24
men0zzlf07,10/17/2013,10/21/2013,4,4
syzusgrvoc,10/17/2013,10/23/2013,6,6
glsepdt46v,10/17/2013,10/22/2013,5,5
so9wz12p24,10/17/2013,10/18/2013,1,1
mlgxjrwu0g,10/17/2013,10/17/2013,0,0
x5k7gw2b1i,10/17/2013,10/17/2013,0,0
rrdeqf7bud,10/17/2013,10/19/2013,2,2
xy1cv3rlhe,10/17/2013,10/20/2013,3,3
00vlewt1e2,10/17/2013,10/17/2013,0,0
q12w08f6p6,10/17/2013,10/17/2013,0,0
yzv3hy777u,10/17/2013,10/17/2013,0,0
dqvhs5hlyl,10/17/2013,9/17/2014,335,335
rq9ah61wso,10/17/2013,10/18/2013,1,1
r261q1v4vs,10/17/2013,10/17/2013,0,0
i5gtkyr9bh,10/17/2013,10/18/2013,1,1
6ozfctwj9d,10/17/2013,8/16/2014,303,303
i2hbq4rbua,10/17/2013,10/18/2013,1,1
jebltpl5yz,10/17/2013,10/17/2013,0,0
drcte2mbwh,10/17/2013,10/24/2013,7,7
5kodma11cr,10/17/2013,10/21/2013,4,4
upmv0u6xpe,10/17/2013,10/18/2013,1,1
byalm3niu0,10/17/2013,10/21/2013,4,4
eqbzed68ju,10/17/2013,10/23/2013,6,6
uk3k44kd5o,10/17/2013,10/17/2013,0,0
omf1qtyyrm,10/17/2013,11/20/2013,34,34
2m8xolh9v6,10/17/2013,10/18/2013,1,1
a9gpj1hl8n,11/7/2013,11/12/2013,5,5
alk1ef09ft,10/17/2013,10/18/2013,1,1
p36js3pbwp,10/17/2013,10/18/2013,1,1
iang1x67js,10/17/2013,10/20/2013,3,3
vbzc3dbvah,10/17/2013,10/20/2013,3,3
ancudchaye,10/17/2013,10/19/2013,2,2
26fq2ymf47,10/17/2013,10/17/2013,0,0
urfsxro783,10/17/2013,2/19/2014,125,125
q9ftjz8b0k,10/17/2013,10/26/2013,9,9
bnoq1sb47z,10/17/2013,2/18/2014,124,124
2ugowmsmmy,10/17/2013,12/3/2013,47,47
co94yz3hd4,10/17/2013,3/12/2014,146,146
fp5flnzw8o,10/17/2013,10/25/2013,8,8
bypha3yjnq,10/17/2013,2/25/2014,131,131
oy8cd93943,10/17/2013,11/11/2013,25,25
y2vg0buvpo,10/17/2013,8/15/2014,302,302
ctdke4ggsa,10/17/2013,10/22/2013,5,5
vv7fakf8w0,10/17/2013,10/22/2013,5,5
tcjb1lxr09,10/17/2013,10/17/2013,0,0
i7361e3bpv,10/17/2013,10/17/2013,0,0
49xts6im3l,10/17/2013,10/17/2013,0,0
y99rqsjsg0,10/17/2013,1/25/2014,100,100
nvgd69l9im,10/17/2013,11/18/2013,32,32
y94djf6gu1,10/17/2013,10/18/2013,1,1
w6ccypjnyy,10/17/2013,10/20/2013,3,3
de6wyhrqbu,10/17/2013,10/18/2013,1,1
znwxarfyto,10/17/2013,11/10/2013,24,24
6sa09ypehc,10/17/2013,10/17/2013,0,0
wrft1cf2lz,10/17/2013,10/31/2013,14,14
803fstx66v,10/17/2013,10/31/2013,14,14
v91ji2ruaz,10/17/2013,10/18/2013,1,1
9j2znwerov,10/17/2013,10/18/2013,1,1
nwz6zsbq4m,10/18/2013,10/18/2013,0,0
ql3jkw7daj,10/18/2013,10/18/2013,0,0
n0cgv9y54i,10/18/2013,11/20/2013,33,33
vrzk6wpjfh,10/18/2013,10/21/2013,3,3
g37m3oq1eu,10/18/2013,10/28/2013,10,10
lce4hhqo4b,10/18/2013,10/18/2013,0,0
cp5ftue52i,10/18/2013,1/29/2014,103,103
hbj4380mth,10/18/2013,2/7/2014,112,112
o6hkb47fpf,10/18/2013,10/19/2013,1,1
r7i97co2b9,10/18/2013,10/23/2013,5,5
x9cg01xh2f,10/18/2013,10/26/2013,8,8
xeye2ekuuz,10/18/2013,10/21/2013,3,3
w2p0xsbyrr,10/18/2013,10/18/2013,0,0
cvcimk94bw,10/18/2013,10/20/2013,2,2
zu71njnupc,10/18/2013,10/18/2013,0,0
vvhxcq0h6v,10/18/2013,10/18/2013,0,0
piyq78pud1,10/18/2013,10/18/2013,0,0
cjchak8mjm,10/18/2013,10/18/2013,0,0
qdelr8u4t8,10/18/2013,10/28/2013,10,10
j5sgdnoavn,10/18/2013,10/23/2013,5,5
wrx9ftvi1w,10/18/2013,10/20/2013,2,2
m7jy8b88y2,10/18/2013,10/18/2013,0,0
i25sjrtkpr,10/18/2013,10/18/2013,0,0
2z0dnv33zy,10/18/2013,4/27/2014,191,191
tpmst4jbd5,10/18/2013,10/18/2013,0,0
t4jvor8dmm,10/18/2013,10/24/2013,6,6
6hcl303ir1,10/18/2013,12/25/2013,68,68
v259a16kd9,10/18/2013,9/2/2014,319,319
73jp1nsgre,10/18/2013,10/18/2013,0,0
1zxznc8cyp,10/18/2013,10/20/2013,2,2
73r6jln760,10/18/2013,11/2/2013,15,15
1j5n2y0r1j,10/18/2013,11/8/2013,21,21
gsv4du3llx,10/18/2013,4/16/2014,180,180
v93o6yfgjs,10/18/2013,10/25/2013,7,7
kvgd61pa8a,10/18/2013,10/21/2013,3,3
txn1vdqt1u,10/18/2013,4/15/2014,179,179
4q6pcdllzf,10/18/2013,3/10/2014,143,143
flevq4nc1e,10/18/2013,5/9/2014,203,203
vnxhvlxcgp,10/18/2013,6/3/2014,228,228
ntgmtbak4u,10/18/2013,10/25/2013,7,7
pk0obtiir3,10/18/2013,10/19/2013,1,1
j06gw2gpvn,10/18/2013,10/20/2013,2,2
cxipq70e5l,10/18/2013,5/15/2014,209,209
8hqlz2zafq,10/18/2013,12/15/2013,58,58
sj93crvimw,10/18/2013,12/1/2013,44,44
yirf37czti,10/18/2013,10/23/2013,5,5
o48drcb4iu,10/18/2013,10/21/2013,3,3
n8reav7rvc,10/18/2013,10/18/2013,0,0
4a7chi33gc,10/18/2013,10/28/2013,10,10
dd3qq4touj,10/18/2013,10/24/2013,6,6
d011ffsali,10/18/2013,12/13/2013,56,56
pc4jqufjqx,10/18/2013,10/25/2013,7,7
6cebgmcitf,10/18/2013,10/17/2014,364,364
oq6vka0vk7,10/18/2013,6/25/2014,250,250
qkq7hdy785,10/18/2013,7/1/2014,256,256
go0yoowdl1,10/18/2013,10/18/2013,0,0
58lg035ek7,10/18/2013,10/19/2013,1,1
4yhve2wvhq,10/18/2013,10/18/2013,0,0
nn2jlpilrl,10/18/2013,6/5/2014,230,230
vxygebj95j,10/18/2013,10/21/2013,3,3
c383rqdpy9,10/18/2013,5/2/2014,196,196
fyhi14hx06,10/18/2013,10/9/2014,356,356
kolbdnc5ap,10/18/2013,10/20/2013,2,2
